LinkID,Node1,Node2,Capacity,Distance,MaxSpeed,NumLane,RoadWidth,RoadType,RoadName
216,608,609,1500.0,46,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
217,608,607,1500.0,72,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
218,607,608,1500.0,72,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
219,607,606,1500.0,46,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
220,606,607,1500.0,46,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
221,606,605,1500.0,26,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
222,605,606,1500.0,26,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
223,605,604,1500.0,19,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
224,604,605,1500.0,19,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
225,604,603,1500.0,45,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
226,603,604,1500.0,45,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
227,603,602,1500.0,7,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
228,602,603,1500.0,7,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
229,602,601,1500.0,1,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
230,601,602,1500.0,1,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
231,601,600,1500.0,0,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
232,600,601,1500.0,0,35.0,1,3.0,tertiary,Jalan Ketintang Baru Selatan I
233,10,9,2000.0,5,25.0,2,4,tertiary,Jalan Raya Kendangsari
234,9,801,2000.0,14,25.0,2,4,tertiary,Jalan Raya Kendangsari
235,801,800,2000.0,13,25.0,2,4,tertiary,Jalan Raya Kendangsari
236,800,806,2000.0,12,25.0,2,4,tertiary,Jalan Raya Kendangsari
237,806,805,2000.0,7,25.0,2,4,tertiary,Jalan Raya Kendangsari
238,805,804,2000.0,4,25.0,2,4,tertiary,Jalan Raya Kendangsari
239,804,815,2000.0,3,25.0,2,4,tertiary,Jalan Raya Kendangsari
240,815,814,2000.0,10,25.0,2,4,tertiary,Jalan Raya Kendangsari
241,814,813,2000.0,2,25.0,2,4,tertiary,Jalan Raya Kendangsari
242,813,812,2000.0,3,25.0,2,4,tertiary,Jalan Raya Kendangsari
243,812,811,2000.0,6,25.0,2,4,tertiary,Jalan Raya Kendangsari
244,811,810,2000.0,17,25.0,2,4,tertiary,Jalan Raya Kendangsari
245,810,821,2000.0,58,25.0,2,4,tertiary,Jalan Raya Kendangsari
246,802,801,1000.0,12,25.0,2,2.0,tertiary_link,n/a
247,801,802,1000.0,12,25.0,2,2.0,tertiary_link,n/a
248,816,815,1000.0,14,25.0,2,2.0,tertiary_link,n/a
249,815,816,1000.0,14,25.0,2,2.0,tertiary_link,n/a
250,806,807,1000.0,14,25.0,2,2.0,tertiary_link,n/a
251,807,806,1000.0,14,25.0,2,2.0,tertiary_link,n/a
252,822,821,1000.0,5,25.0,2,2.0,tertiary_link,n/a
253,821,822,1000.0,5,25.0,2,2.0,tertiary_link,n/a
254,796,795,1500,0,20,1,2.75,tertiary,n/a
255,795,794,1500,9,20,1,2.75,secondary,n/a
256,6,5,1000.0,0,25.0,2,2.0,secondary_link,n/a
257,5,6,1000.0,0,25.0,2,2.0,secondary_link,n/a
258,285,284,1500,5,20,1,2.75,trunk_link,n/a
259,284,283,1500,1,20,1,2.75,trunk_link,n/a
260,283,282,1500,3,20,1,2.75,trunk_link,n/a
261,282,281,1500,4,20,1,2.75,trunk_link,n/a
262,281,280,1500,3,20,1,2.75,trunk_link,n/a
263,280,279,1500,1,20,1,2.75,trunk_link,n/a
264,279,278,1500,1,20,1,2.75,trunk_link,n/a
265,278,277,1500,0,20,1,2.75,trunk_link,n/a
266,277,276,1500,2,20,1,2.75,trunk_link,n/a
267,276,275,1500,2,20,1,2.75,trunk_link,n/a
268,275,274,1500,2,20,1,2.75,trunk_link,n/a
269,274,273,1500,1,20,1,2.75,trunk_link,n/a
270,273,272,1500,3,20,1,2.75,trunk_link,n/a
271,272,271,1500,0,20,1,2.75,trunk_link,n/a
272,271,270,1500,3,20,1,2.75,trunk_link,n/a
273,743,742,3500.0,49,40.0,3,7,secondary,Jalan Jemursari
274,742,741,3500.0,149,40.0,3,7,secondary,Jalan Jemursari
275,741,740,3500.0,73,40.0,3,7,secondary,Jalan Jemursari
276,740,739,3500.0,48,40.0,3,7,secondary,Jalan Jemursari
277,739,738,3500.0,58,40.0,3,7,secondary,Jalan Jemursari
278,738,737,3500.0,49,40.0,3,7,secondary,Jalan Jemursari
279,737,736,3500.0,206,40.0,3,7,secondary,Jalan Jemursari
280,736,735,3500.0,389,40.0,3,7,secondary,Jalan Jemursari
281,735,734,3500.0,98,40.0,3,7,secondary,Jalan Jemursari
282,734,733,3500.0,2,40.0,3,7,secondary,Jalan Jemursari
283,733,732,3500.0,1,40.0,3,7,secondary,Jalan Jemursari
284,732,731,3500.0,0,40.0,3,7,secondary,Jalan Jemursari
285,731,730,3500.0,1,40.0,3,7,secondary,Jalan Jemursari
286,730,729,3500.0,0,40.0,3,7,secondary,Jalan Jemursari
287,729,728,3500.0,4,40.0,3,7,secondary,Jalan Jemursari
288,728,727,3500.0,14,40.0,3,7,secondary,Jalan Jemursari
289,770,769,1500,0,20,1,2.75,secondary,n/a
290,731,715,1500,5,20,1,2.75,secondary_link,n/a
291,715,714,1500,3,20,1,2.75,secondary_link,n/a
292,714,713,1500,1,20,1,2.75,secondary_link,n/a
293,713,712,1500,2,20,1,2.75,secondary_link,n/a
294,712,711,1500,3,20,1,2.75,secondary_link,n/a
295,711,710,1500,1,20,1,2.75,secondary_link,n/a
296,710,759,1500,1,20,1,2.75,secondary_link,n/a
297,727,726,1500,0,20,1,2.75,secondary,Jalan Jemursari
298,726,725,1500,1,20,1,2.75,secondary,Jalan Jemursari
299,725,724,1500,2,20,1,2.75,secondary,Jalan Jemursari
300,724,723,1500,2,20,1,2.75,secondary,Jalan Jemursari
301,191,190,1500,2,20,1,2.75,secondary,Jalan Jemursari
302,190,189,1500,11,20,1,2.75,secondary,Jalan Jemursari
303,189,188,1500,10,20,1,2.75,secondary,Jalan Jemursari
304,188,187,1500,11,20,1,2.75,secondary,Jalan Jemursari
305,187,186,1500,22,20,1,2.75,secondary,Jalan Jemursari
306,186,761,1500,37,20,1,2.75,secondary,Jalan Jemursari
307,199,198,4500,24,50.0,3,9,secondary,Jalan Jemur Wonosari
308,198,197,4500,30,50.0,3,9,secondary,Jalan Jemur Wonosari
309,197,196,4500,18,50.0,3,9,secondary,Jalan Jemur Wonosari
310,196,195,4500,25,50.0,3,9,secondary,Jalan Jemur Wonosari
311,195,194,4500,82,50.0,3,9,secondary,Jalan Jemur Wonosari
312,194,193,4500,44,50.0,3,9,secondary,Jalan Jemur Wonosari
313,193,192,4500,30,50.0,3,9,secondary,Jalan Jemur Wonosari
314,192,191,4500,26,50.0,3,9,secondary,Jalan Jemur Wonosari
315,10,796,1500,9,20,1,2.75,secondary,n/a
316,794,793,3000.0,69,35.0,2,6,secondary,Jalan Jemur Andayani
317,793,792,3000.0,33,35.0,2,6,secondary,Jalan Jemur Andayani
318,792,791,3000.0,29,35.0,2,6,secondary,Jalan Jemur Andayani
319,791,790,3000.0,5,35.0,2,6,secondary,Jalan Jemur Andayani
320,790,789,3000.0,9,35.0,2,6,secondary,Jalan Jemur Andayani
321,794,10,1500,0,20,1,2.75,tertiary,Kendang Sari
322,80,79,8000.0,1,85.0,4,16,tertiary,Jalan Jenderal Ahmad Yani
323,79,78,8000.0,2,85.0,4,16,tertiary,Jalan Jenderal Ahmad Yani
324,78,77,8000.0,5,85.0,4,16,tertiary,Jalan Jenderal Ahmad Yani
325,77,76,8000.0,5,85.0,4,16,tertiary,Jalan Jenderal Ahmad Yani
326,76,75,8000.0,11,85.0,4,16,tertiary,Jalan Jenderal Ahmad Yani
327,75,74,8000.0,15,85.0,4,16,tertiary,Jalan Jenderal Ahmad Yani
328,206,205,8000.0,1,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
329,205,204,8000.0,172,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
330,204,203,8000.0,9,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
331,203,202,8000.0,5,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
332,202,201,8000.0,2,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
333,201,693,8000.0,1,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
334,693,692,8000.0,1,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
335,692,691,8000.0,1,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
336,179,178,5000.0,45,55.0,2,10,tertiary,Jalan Margorejo Indah
337,178,177,5000.0,28,55.0,2,10,tertiary,Jalan Margorejo Indah
338,177,176,5000.0,24,55.0,2,10,tertiary,Jalan Margorejo Indah
339,176,175,5000.0,25,55.0,2,10,tertiary,Jalan Margorejo Indah
340,175,174,5000.0,13,55.0,2,10,tertiary,Jalan Margorejo Indah
341,210,213,1500,13,20,1,2.75,tertiary,n/a
342,167,166,1500.0,33,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
343,166,167,1500.0,33,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
344,166,165,1500.0,86,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
345,165,166,1500.0,86,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
346,165,164,1500.0,54,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
347,164,165,1500.0,54,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
348,164,163,1500.0,23,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
349,163,164,1500.0,23,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
350,163,162,1500.0,57,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
351,162,163,1500.0,57,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
352,162,161,1500.0,4,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
353,161,162,1500.0,4,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
354,161,160,1500.0,74,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
355,160,161,1500.0,74,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
356,160,159,1500.0,40,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
357,159,160,1500.0,40,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
358,159,158,1500.0,40,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
359,158,159,1500.0,40,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
360,158,157,1500.0,28,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
361,157,158,1500.0,28,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
362,157,156,1500.0,51,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
363,156,157,1500.0,51,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
364,156,155,1500.0,5,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
365,155,156,1500.0,5,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
366,155,154,1500.0,63,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
367,154,155,1500.0,63,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
368,154,153,1500.0,84,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
369,153,154,1500.0,84,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
370,153,152,1500.0,115,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
371,152,153,1500.0,115,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
372,152,151,1500.0,36,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
373,151,152,1500.0,36,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
374,151,150,1500.0,18,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
375,150,151,1500.0,18,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
376,150,149,1500.0,39,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
377,149,150,1500.0,39,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
378,149,148,1500.0,12,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
379,148,149,1500.0,12,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
380,148,147,1500.0,9,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
381,147,148,1500.0,9,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
382,147,146,1500.0,15,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
383,146,147,1500.0,15,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
384,146,145,1500.0,18,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
385,145,146,1500.0,18,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
386,145,144,1500.0,41,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
387,144,145,1500.0,41,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
388,144,143,1500.0,11,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
389,143,144,1500.0,11,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
390,143,142,1500.0,15,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
391,142,143,1500.0,15,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
392,142,141,1500.0,18,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
393,141,142,1500.0,18,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
394,141,140,1500.0,28,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
395,140,141,1500.0,28,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
396,140,139,1500.0,22,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
397,139,140,1500.0,22,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
398,139,138,1500.0,56,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
399,138,139,1500.0,56,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
400,138,137,1500.0,49,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
401,137,138,1500.0,49,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
402,137,136,1500.0,117,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
403,136,137,1500.0,117,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
404,136,135,1500.0,9,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
405,135,136,1500.0,9,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
406,135,134,1500.0,12,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
407,134,135,1500.0,12,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
408,134,133,1500.0,15,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
409,133,134,1500.0,15,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
410,133,132,1500.0,19,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
411,132,133,1500.0,19,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
412,132,131,1500.0,41,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
413,131,132,1500.0,41,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
414,131,130,1500.0,162,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
415,130,131,1500.0,162,35.0,1,3.0,tertiary,Jalan Raya Margorejo Indah
416,124,123,5000.0,9,55.0,2,10,tertiary,Jalan Margorejo Indah
417,123,122,5000.0,27,55.0,2,10,tertiary,Jalan Margorejo Indah
418,122,121,5000.0,26,55.0,2,10,tertiary,Jalan Margorejo Indah
419,121,120,5000.0,18,55.0,2,10,tertiary,Jalan Margorejo Indah
420,120,119,5000.0,49,55.0,2,10,tertiary,Jalan Margorejo Indah
421,119,118,5000.0,4,55.0,2,10,tertiary,Jalan Margorejo Indah
422,723,722,1500,27,20,1,2.75,secondary,Jalan Jemur Andayani
423,722,721,1500,134,20,1,2.75,secondary,Jalan Jemur Andayani
424,721,720,1500,261,20,1,2.75,secondary,Jalan Jemur Andayani
425,191,185,6000,23,65.0,4,12,secondary,Jalan Jemur Wonosari
426,185,184,6000,13,65.0,4,12,secondary,Jalan Jemur Wonosari
427,184,183,6000,18,65.0,4,12,secondary,Jalan Jemur Wonosari
428,183,182,6000,15,65.0,4,12,secondary,Jalan Jemur Wonosari
429,182,181,6000,35,65.0,4,12,secondary,Jalan Jemur Wonosari
430,181,769,6000,7,65.0,4,12,secondary,Jalan Jemur Wonosari
431,776,775,1500,305,20,1,2.75,secondary,Jalan Jemur Andayani
432,775,774,1500,26,20,1,2.75,secondary,Jalan Jemur Andayani
433,774,773,1500,38,20,1,2.75,secondary,Jalan Jemur Andayani
434,773,772,1500,47,20,1,2.75,secondary,Jalan Jemur Andayani
435,772,771,1500,11,20,1,2.75,secondary,Jalan Jemur Andayani
436,769,768,3500.0,5,40.0,3,7,secondary,Jalan Jemursari
437,768,767,3500.0,4,40.0,3,7,secondary,Jalan Jemursari
438,767,766,3500.0,3,40.0,3,7,secondary,Jalan Jemursari
439,766,765,3500.0,1,40.0,3,7,secondary,Jalan Jemursari
440,765,764,3500.0,0,40.0,3,7,secondary,Jalan Jemursari
441,764,763,3500.0,1,40.0,3,7,secondary,Jalan Jemursari
442,763,762,3500.0,0,40.0,3,7,secondary,Jalan Jemursari
443,762,761,3500.0,1,40.0,3,7,secondary,Jalan Jemursari
444,761,760,3500.0,1,40.0,3,7,secondary,Jalan Jemursari
445,760,759,3500.0,3,40.0,3,7,secondary,Jalan Jemursari
446,759,758,3500.0,14,40.0,3,7,secondary,Jalan Jemursari
447,758,757,3500.0,11,40.0,3,7,secondary,Jalan Jemursari
448,757,756,3500.0,82,40.0,3,7,secondary,Jalan Jemursari
449,756,755,3500.0,101,40.0,3,7,secondary,Jalan Jemursari
450,755,754,3500.0,163,40.0,3,7,secondary,Jalan Jemursari
451,754,753,3500.0,122,40.0,3,7,secondary,Jalan Jemursari
452,753,752,3500.0,48,40.0,3,7,secondary,Jalan Jemursari
453,752,751,3500.0,46,40.0,3,7,secondary,Jalan Jemursari
454,751,750,3500.0,2,40.0,3,7,secondary,Jalan Jemursari
455,750,749,3500.0,33,40.0,3,7,secondary,Jalan Jemursari
456,749,748,3500.0,3,40.0,3,7,secondary,Jalan Jemursari
457,748,747,3500.0,53,40.0,3,7,secondary,Jalan Jemursari
458,747,746,3500.0,101,40.0,3,7,secondary,Jalan Jemursari
459,746,745,3500.0,176,40.0,3,7,secondary,Jalan Jemursari
460,745,744,3500.0,174,40.0,3,7,secondary,Jalan Jemursari
461,723,771,1500,6,20,1,2.75,secondary,n/a
462,19,18,3000.0,7,35.0,2,6,secondary,Jalan Jemur Andayani
463,18,17,3000.0,33,35.0,2,6,secondary,Jalan Jemur Andayani
464,17,16,3000.0,15,35.0,2,6,secondary,Jalan Jemur Andayani
465,16,15,3000.0,16,35.0,2,6,secondary,Jalan Jemur Andayani
466,15,14,3000.0,20,35.0,2,6,secondary,Jalan Jemur Andayani
467,14,13,3000.0,19,35.0,2,6,secondary,Jalan Jemur Andayani
468,13,12,3000.0,57,35.0,2,6,secondary,Jalan Jemur Andayani
469,12,11,3000.0,51,35.0,2,6,secondary,Jalan Jemur Andayani
470,11,10,3000.0,18,35.0,2,6,secondary,Jalan Jemur Andayani
471,769,723,1500,18,20,1,2.75,secondary,n/a
472,778,779,1000.0,14,25.0,2,2.0,secondary,Jalan Jemur Andayani
473,779,778,1000.0,14,25.0,2,2.0,secondary,Jalan Jemur Andayani
474,779,780,1000.0,40,25.0,2,2.0,secondary,Jalan Jemur Andayani
475,780,779,1000.0,40,25.0,2,2.0,secondary,Jalan Jemur Andayani
476,780,781,1000.0,48,25.0,2,2.0,secondary,Jalan Jemur Andayani
477,781,780,1000.0,48,25.0,2,2.0,secondary,Jalan Jemur Andayani
478,781,782,1000.0,25,25.0,2,2.0,secondary,Jalan Jemur Andayani
479,782,781,1000.0,25,25.0,2,2.0,secondary,Jalan Jemur Andayani
480,782,783,1000.0,86,25.0,2,2.0,secondary,Jalan Jemur Andayani
481,783,782,1000.0,86,25.0,2,2.0,secondary,Jalan Jemur Andayani
482,770,709,6000,18,65.0,4,12,secondary,Jalan Jemur Wonosari
483,709,708,6000,28,65.0,4,12,secondary,Jalan Jemur Wonosari
484,708,707,6000,19,65.0,4,12,secondary,Jalan Jemur Wonosari
485,707,706,6000,14,65.0,4,12,secondary,Jalan Jemur Wonosari
486,706,705,6000,32,65.0,4,12,secondary,Jalan Jemur Wonosari
487,705,704,6000,26,65.0,4,12,secondary,Jalan Jemur Wonosari
488,704,703,6000,30,65.0,4,12,secondary,Jalan Jemur Wonosari
489,703,702,6000,43,65.0,4,12,secondary,Jalan Jemur Wonosari
490,702,701,6000,47,65.0,4,12,secondary,Jalan Jemur Wonosari
491,822,820,2000.0,60,25.0,2,4,tertiary,Jalan Raya Kendangsari
492,820,819,2000.0,12,25.0,2,4,tertiary,Jalan Raya Kendangsari
493,819,818,2000.0,5,25.0,2,4,tertiary,Jalan Raya Kendangsari
494,818,817,2000.0,4,25.0,2,4,tertiary,Jalan Raya Kendangsari
495,817,816,2000.0,7,25.0,2,4,tertiary,Jalan Raya Kendangsari
496,816,809,2000.0,2,25.0,2,4,tertiary,Jalan Raya Kendangsari
497,809,808,2000.0,5,25.0,2,4,tertiary,Jalan Raya Kendangsari
498,808,807,2000.0,7,25.0,2,4,tertiary,Jalan Raya Kendangsari
499,807,803,2000.0,11,25.0,2,4,tertiary,Jalan Raya Kendangsari
500,696,695,1500,5,20,1,2.75,secondary,Jalan Jemur Wonosari
501,695,694,1500,7,20,1,2.75,secondary,Jalan Jemur Wonosari
502,694,693,1500,14,20,1,2.75,secondary,Jalan Jemur Wonosari
503,387,386,2000.0,1,45.0,2,4.0,tertiary,Jalan Menanggal V
504,386,387,2000.0,1,45.0,2,4.0,tertiary,Jalan Menanggal V
505,386,385,2000.0,6,45.0,2,4.0,tertiary,Jalan Menanggal V
506,385,386,2000.0,6,45.0,2,4.0,tertiary,Jalan Menanggal V
507,385,384,2000.0,10,45.0,2,4.0,tertiary,Jalan Menanggal V
508,384,385,2000.0,10,45.0,2,4.0,tertiary,Jalan Menanggal V
509,384,383,2000.0,11,45.0,2,4.0,tertiary,Jalan Menanggal V
510,383,384,2000.0,11,45.0,2,4.0,tertiary,Jalan Menanggal V
511,383,382,2000.0,20,45.0,2,4.0,tertiary,Jalan Menanggal V
512,382,383,2000.0,20,45.0,2,4.0,tertiary,Jalan Menanggal V
513,382,381,2000.0,53,45.0,2,4.0,tertiary,Jalan Menanggal V
514,381,382,2000.0,53,45.0,2,4.0,tertiary,Jalan Menanggal V
515,381,380,2000.0,8,45.0,2,4.0,tertiary,Jalan Menanggal V
516,380,381,2000.0,8,45.0,2,4.0,tertiary,Jalan Menanggal V
517,380,379,2000.0,54,45.0,2,4.0,tertiary,Jalan Menanggal V
518,379,380,2000.0,54,45.0,2,4.0,tertiary,Jalan Menanggal V
519,379,378,2000.0,20,45.0,2,4.0,tertiary,Jalan Menanggal V
520,378,379,2000.0,20,45.0,2,4.0,tertiary,Jalan Menanggal V
521,378,377,2000.0,48,45.0,2,4.0,tertiary,Jalan Menanggal V
522,377,378,2000.0,48,45.0,2,4.0,tertiary,Jalan Menanggal V
523,377,376,2000.0,33,45.0,2,4.0,tertiary,Jalan Menanggal V
524,376,377,2000.0,33,45.0,2,4.0,tertiary,Jalan Menanggal V
525,376,375,2000.0,19,45.0,2,4.0,tertiary,Jalan Menanggal V
526,375,376,2000.0,19,45.0,2,4.0,tertiary,Jalan Menanggal V
527,375,374,2000.0,65,45.0,2,4.0,tertiary,Jalan Menanggal VI
528,374,375,2000.0,65,45.0,2,4.0,tertiary,Jalan Menanggal VI
529,374,373,2000.0,48,45.0,2,4.0,tertiary,Jalan Menanggal VI
530,373,374,2000.0,48,45.0,2,4.0,tertiary,Jalan Menanggal VI
531,373,372,2000.0,17,45.0,2,4.0,tertiary,Jalan Menanggal VI
532,372,373,2000.0,17,45.0,2,4.0,tertiary,Jalan Menanggal VI
533,372,371,2000.0,9,45.0,2,4.0,tertiary,Jalan Menanggal VI
534,371,372,2000.0,9,45.0,2,4.0,tertiary,Jalan Menanggal VI
535,371,370,2000.0,32,45.0,2,4.0,tertiary,Jalan Menanggal VI
536,370,371,2000.0,32,45.0,2,4.0,tertiary,Jalan Menanggal VI
537,370,369,2000.0,55,45.0,2,4.0,tertiary,Jalan Menanggal VI
538,369,370,2000.0,55,45.0,2,4.0,tertiary,Jalan Menanggal VI
539,369,368,2000.0,27,45.0,2,4.0,tertiary,Jalan Menanggal VI
540,368,369,2000.0,27,45.0,2,4.0,tertiary,Jalan Menanggal VI
541,433,432,1500,21,20,1,2.75,tertiary,Jalan Gayungsari Barat
542,432,431,1500,3,20,1,2.75,tertiary,Jalan Gayungsari Barat
543,431,430,1500,2,20,1,2.75,tertiary,Jalan Gayungsari Barat
544,430,429,1500,1,20,1,2.75,tertiary,Jalan Gayungsari Barat
545,429,428,1500,1,20,1,2.75,tertiary,Jalan Gayungsari Barat
546,428,427,1500,25,20,1,2.75,tertiary,Jalan Gayungsari Barat
547,427,426,1500,8,20,1,2.75,tertiary,Jalan Gayungsari Barat
548,426,425,1500,14,20,1,2.75,tertiary,Jalan Gayungsari Barat
549,425,424,1500,15,20,1,2.75,tertiary,Jalan Gayungsari Barat
550,424,423,1500,7,20,1,2.75,tertiary,Jalan Gayungsari Barat
551,423,422,1500,4,20,1,2.75,tertiary,Jalan Gayungsari Barat
552,528,527,3000.0,14,35.0,2,6,tertiary,Jalan Gayung Kebonsari
553,527,526,3000.0,11,35.0,2,6,tertiary,Jalan Gayung Kebonsari
554,526,525,3000.0,14,35.0,2,6,tertiary,Jalan Gayung Kebonsari
555,525,524,3000.0,19,35.0,2,6,tertiary,Jalan Gayung Kebonsari
556,524,523,3000.0,52,35.0,2,6,tertiary,Jalan Gayung Kebonsari
557,523,522,3000.0,6,35.0,2,6,tertiary,Jalan Gayung Kebonsari
558,522,521,3000.0,34,35.0,2,6,tertiary,Jalan Gayung Kebonsari
559,521,520,3000.0,54,35.0,2,6,tertiary,Jalan Gayung Kebonsari
560,520,519,3000.0,42,35.0,2,6,tertiary,Jalan Gayung Kebonsari
561,519,518,3000.0,44,35.0,2,6,tertiary,Jalan Gayung Kebonsari
562,518,517,3000.0,13,35.0,2,6,tertiary,Jalan Gayung Kebonsari
563,517,516,3000.0,19,35.0,2,6,tertiary,Jalan Gayung Kebonsari
564,516,515,3000.0,32,35.0,2,6,tertiary,Jalan Gayung Kebonsari
565,515,514,3000.0,62,35.0,2,6,tertiary,Jalan Gayung Kebonsari
566,322,321,1500,4,20,1,2.75,trunk,Jalan Jenderal Ahmad Yani
567,244,243,8000.0,2,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
568,243,242,8000.0,2,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
569,242,241,8000.0,1,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
570,241,240,8000.0,2,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
571,240,239,8000.0,0,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
572,239,238,8000.0,2,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
573,238,237,8000.0,0,85.0,4,16,trunk,Jalan Jenderal Ahmad Yani
