u,v,key,osmid,name,highway,oneway,reversed,length,travel_time,regulated_max_speed,computed_max_speed,capacity,lanes,width,access,bridge,service,geometry
6722325572,6722325573,0,587121103,,service,False,True,1.043,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7346572 -7.3392908, 112.7346614 -7.3392992)"
6722325573,6722325572,0,587121103,,service,False,False,1.043,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7346614 -7.3392992, 112.7346572 -7.3392908)"
6722325573,5608705153,0,587121103,,service,False,True,1.364,0.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7346614 -7.3392992, 112.7346698 -7.3393082)"
6722325574,6722325576,0,587121103,,service,False,False,6.761,0.8,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7346577 -7.3392835, 112.7346785 -7.3392263)"
6722325574,6722325572,0,587121103,,service,False,True,0.814,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7346577 -7.3392835, 112.7346572 -7.3392908)"
6722325575,5608705152,0,587121103,,service,False,False,2.813,0.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.734696 -7.339211, 112.7347215 -7.3392104)"
6722325575,6722325570,0,587121103,,service,False,True,1.048,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.734696 -7.339211, 112.7346869 -7.3392137)"
6722325576,6722325571,0,587121103,,service,False,False,0.895,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7346785 -7.3392263, 112.7346817 -7.3392189)"
6722325576,6722325574,0,587121103,,service,False,True,6.761,0.8,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7346785 -7.3392263, 112.7346577 -7.3392835)"
6722325577,6722325578,0,469305842,Gang Belimbing,living_street,False,False,0.437,0.1,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7340942 -7.3381321, 112.7340905 -7.3381335)"
6722325577,4636658538,0,469305842,Gang Belimbing,living_street,False,True,0.475,0.1,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7340942 -7.3381321, 112.7340985 -7.3381323)"
6722325578,6722325579,0,469305842,Gang Belimbing,living_street,False,False,0.775,0.1,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7340905 -7.3381335, 112.7340854 -7.3381383)"
6722325578,6722325577,0,469305842,Gang Belimbing,living_street,False,True,0.437,0.1,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7340905 -7.3381335, 112.7340942 -7.3381321)"
6722325579,4636658537,0,469305842,Gang Belimbing,living_street,False,False,7.843,1.4,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7340854 -7.3381383, 112.7340641 -7.3382056)"
6722325579,6722325578,0,469305842,Gang Belimbing,living_street,False,True,0.775,0.1,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7340854 -7.3381383, 112.7340905 -7.3381335)"
6722325580,4636657813,0,379337421,Jalan Siwalankerto,residential,False,False,21.877,2.6,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7338846 -7.3392649, 112.7340764 -7.3393151)"
6722325580,414554378,0,379337421,Jalan Siwalankerto,residential,False,True,16.557,2.0,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7338846 -7.3392649, 112.7337434 -7.3392143)"
6722325581,414554372,0,379337421,Jalan Siwalankerto,residential,False,False,15.884,1.9,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7320848 -7.3380598, 112.7322052 -7.3381382)"
6722325581,414554371,0,379337421,Jalan Siwalankerto,residential,False,True,14.863,1.8,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7320848 -7.3380598, 112.7319676 -7.3379938)"
6722346385,6709137045,0,715302134,,service,False,False,15.406,1.8,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7317831 -7.3318069, 112.7317549 -7.3319426)"
6722346385,6709137051,0,715302134,,service,False,True,8.618,1.0,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7317831 -7.3318069, 112.7317911 -7.3317298)"
6722346386,6709405266,0,587072781,,service,False,False,9.186,1.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7357052 -7.3338441, 112.7357507 -7.3337749)"
6722346386,9189941293,0,587072781,,service,False,True,3.424,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7357052 -7.3338441, 112.735684 -7.3338666)"
6722346386,9186933343,0,994877966,,service,False,False,53.606,6.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7357052 -7.3338441, 112.7356239 -7.3333688)"
6722346387,6722346412,0,715215681,,service,True,False,1.554,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352137 -7.334007, 112.7352044 -7.3339965)"
6722346388,6722346413,0,715215681,,service,True,False,1.549,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352381 -7.3340206, 112.7352252 -7.3340151)"
6722346389,6722346414,0,715215681,,service,True,False,1.556,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352661 -7.3340225, 112.735252 -7.3340231)"
6722346390,6722346415,0,715215681,,service,True,False,1.552,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352921 -7.3340121, 112.7352797 -7.3340187)"
6722346391,6722346416,0,715215681,,service,True,False,1.555,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.735311 -7.3339917, 112.7353027 -7.334003)"
6722346392,6722346417,0,715215681,,service,True,False,1.55,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7353192 -7.3339652, 112.7353166 -7.3339789)"
6722346393,6722346418,0,715215681,,service,True,False,1.566,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.735315 -7.3339376, 112.7353187 -7.3339512)"
6722346394,6722346420,0,715215681,,service,True,False,1.563,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352746 -7.3339005, 112.7352876 -7.3339061)"
6722346395,6722346419,0,715215681,,service,True,False,1.562,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352991 -7.3339145, 112.7353084 -7.3339251)"
6722346396,6722346421,0,715215681,,service,True,False,1.567,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352464 -7.3338986, 112.7352606 -7.333898)"
6722346397,6722346422,0,715215681,,service,True,False,1.567,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352202 -7.333909, 112.7352327 -7.3339023)"
6722346398,6722346423,0,715215681,,service,True,False,1.57,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352011 -7.3339297, 112.7352095 -7.3339183)"
6722346399,6722346424,0,715215681,,service,True,False,1.57,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7351931 -7.3339566, 112.7351956 -7.3339427)"
6722346400,6722346411,0,715215681,,service,True,False,1.559,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7351976 -7.3339841, 112.7351938 -7.3339706)"
6722346401,9662735162,0,467092004,Jalan Jemur Andayani I,residential,False,False,43.205,5.2,30,35.0,3000.0,1,6,,,,"LINESTRING (112.7346971 -7.3340948, 112.7347631 -7.3344778)"
6722346401,5608388742,0,467092004,Jalan Jemur Andayani I,residential,False,True,6.774,0.8,30,35.0,3000.0,1,6,,,,"LINESTRING (112.7346971 -7.3340948, 112.7346854 -7.334035)"
6722346402,6722346407,0,715215680,,service,True,False,3.624,0.4,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7347796 -7.3340209, 112.7348118 -7.3340144)"
6722346403,6722325546,0,715215675,,service,False,True,34.995,4.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7348287 -7.3340688, 112.7348944 -7.3343767)"
6722346403,6722346401,0,715215678,,service,True,False,14.799,1.8,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7348287 -7.3340688, 112.7346971 -7.3340948)"
6722346404,6722346402,0,715215680,,service,True,False,3.962,0.5,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7347444 -7.334028, 112.7347796 -7.3340209)"
6722346405,6722346406,0,715215680,,service,True,False,2.475,0.3,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7348379 -7.3340091, 112.7348599 -7.3340047)"
6722346406,6722346410,0,715215680,,service,True,False,2.925,0.4,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7348599 -7.3340047, 112.7348859 -7.3339995)"
6722346407,6722346405,0,715215680,,service,True,False,2.938,0.4,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7348118 -7.3340144, 112.7348379 -7.3340091)"
6722346408,6722346403,0,715215678,,service,True,False,26.593,3.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7350648 -7.3340202, 112.7348287 -7.3340688)"
6722346409,6722346424,0,715215680,,service,True,False,16.093,1.9,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7350516 -7.3339661, 112.7351956 -7.3339427)"
6722346410,6722346409,0,715215680,,service,True,False,18.648,2.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7348859 -7.3339995, 112.7350516 -7.3339661)"
6722346411,6722346399,0,715215681,,service,True,False,1.559,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7351938 -7.3339706, 112.7351931 -7.3339566)"
6722346412,6722346408,0,715215678,,service,True,False,15.62,1.9,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352044 -7.3339965, 112.7350648 -7.3340202)"
6722346412,6722346400,0,715215681,,service,True,False,1.57,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352044 -7.3339965, 112.7351976 -7.3339841)"
6722346413,6722346387,0,715215681,,service,True,False,1.556,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352252 -7.3340151, 112.7352137 -7.334007)"
6722346414,6722346388,0,715215681,,service,True,False,1.558,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.735252 -7.3340231, 112.7352381 -7.3340206)"
6722346415,6722346389,0,715215681,,service,True,False,1.558,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352797 -7.3340187, 112.7352661 -7.3340225)"
6722346416,6722346390,0,715215681,,service,True,False,1.546,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7353027 -7.334003, 112.7352921 -7.3340121)"
6722346417,6722346391,0,715215681,,service,True,False,1.552,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7353166 -7.3339789, 112.735311 -7.3339917)"
6722346418,5608388741,0,587072781,,service,False,False,33.233,4.0,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7353187 -7.3339512, 112.7356139 -7.3338912)"
6722346418,6722346392,0,715215681,,service,True,False,1.558,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7353187 -7.3339512, 112.7353192 -7.3339652)"
6722346419,6722346393,0,715215681,,service,True,False,1.569,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7353084 -7.3339251, 112.735315 -7.3339376)"
6722346420,6722346395,0,715215681,,service,True,False,1.575,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352876 -7.3339061, 112.7352991 -7.3339145)"
6722346421,6722346394,0,715215681,,service,True,False,1.569,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352606 -7.333898, 112.7352746 -7.3339005)"
6722346422,6722346396,0,715215681,,service,True,False,1.566,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352327 -7.3339023, 112.7352464 -7.3338986)"
6722346423,6722346397,0,715215681,,service,True,False,1.569,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7352095 -7.3339183, 112.7352202 -7.333909)"
6722346424,6722346398,0,715215681,,service,True,False,1.568,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7351956 -7.3339427, 112.7352011 -7.3339297)"
6722346426,6722346427,0,587072778,,service,True,False,2.406,0.3,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7367774 -7.3351495, 112.7367935 -7.3351641)"
6722346427,5608388726,0,587072778,,service,True,False,3.612,0.4,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7367935 -7.3351641, 112.7368042 -7.3351948)"
6722346435,6722325535,0,698804862,Jalan Jemur Andayani XXI,residential,False,False,18.058,2.2,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7388668 -7.3312216, 112.7387032 -7.3312283)"
6722346435,6722325533,0,698804862,Jalan Jemur Andayani XXI,residential,False,True,7.414,0.9,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7388668 -7.3312216, 112.7389339 -7.3312256)"
6722346436,6722842329,0,586742345,,service,False,False,3.172,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7311153 -7.3331024, 112.731142 -7.3330918)"
6722346436,6722346437,0,586742345,,service,False,True,19.506,2.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7311153 -7.3331024, 112.7309409 -7.3330732)"
6722346437,6722346436,0,586742345,,service,False,False,19.506,2.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7309409 -7.3330732, 112.7311153 -7.3331024)"
6722346437,6722346438,0,586742345,,service,False,True,3.474,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7309409 -7.3330732, 112.7309167 -7.3330532)"
6722346438,6722346437,0,586742345,,service,False,False,3.474,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7309167 -7.3330532, 112.7309409 -7.3330732)"
6722346438,5605824197,0,586742345,,service,False,True,3.301,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7309167 -7.3330532, 112.7309113 -7.333024)"
6722346439,5605824200,0,586742347,,service,False,False,10.561,1.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7313272 -7.3323716, 112.7312426 -7.3324161)"
6722346439,5605824201,0,586742347,,service,False,True,18.585,2.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7313272 -7.3323716, 112.7314733 -7.3322883)"
6722346441,5605824198,0,586742346,,service,False,False,1.334,0.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7309838 -7.3325052, 112.7309838 -7.3325172)"
6722346441,6722346442,0,586742346,,service,False,True,1.469,0.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7309838 -7.3325052, 112.7309878 -7.3324926)"
6722346442,6722346441,0,586742346,,service,False,False,1.469,0.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7309878 -7.3324926, 112.7309838 -7.3325052)"
6722346442,6722346443,0,586742346,,service,False,True,1.763,0.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7309878 -7.3324926, 112.7309965 -7.3324793)"
6722346443,6722346442,0,586742346,,service,False,False,1.763,0.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7309965 -7.3324793, 112.7309878 -7.3324926)"
6722346443,5605824199,0,586742346,,service,False,True,2.239,0.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7309965 -7.3324793, 112.7310133 -7.332468)"
6722346448,1719642020,0,159882641,Jalan Siwalankerto 3 A,tertiary,False,True,51.736,3.7,50,25.0,2000.0,2,4,,,,"LINESTRING (112.729813 -7.3394591, 112.7298718 -7.3389975)"
6722346451,4636658045,0,470920438,Jalan Siwalankerto Tengah,living_street,False,False,7.982,1.4,20,25.0,2000.0,1,4,,,,"LINESTRING (112.7304922 -7.3351927, 112.7305358 -7.3351354)"
6722346451,4636658043,0,470920438,Jalan Siwalankerto Tengah,living_street,False,True,6.183,1.1,20,25.0,2000.0,1,4,,,,"LINESTRING (112.7304922 -7.3351927, 112.7304811 -7.3352472)"
6722346451,11113182977,0,1197864002,,living_street,False,False,8.273,1.5,20,25.0,2000.0,2,4,,,,"LINESTRING (112.7304922 -7.3351927, 112.7304227 -7.3352207)"
6722346452,6722346455,0,469305740,Gang Buntu,living_street,False,False,0.785,0.1,20,10.0,500.0,1,1,,,,"LINESTRING (112.7305288 -7.3352641, 112.7305352 -7.3352672)"
6722346452,6722346454,0,469305740,Gang Buntu,living_street,False,True,2.158,0.4,20,10.0,500.0,1,1,,,,"LINESTRING (112.7305288 -7.3352641, 112.7305097 -7.3352599)"
6722346453,6722346454,0,469305740,Gang Buntu,living_street,False,False,2.152,0.4,20,10.0,500.0,1,1,,,,"LINESTRING (112.7304908 -7.3352551, 112.7305097 -7.3352599)"
6722346453,4636658043,0,469305740,Gang Buntu,living_street,False,True,1.384,0.2,20,10.0,500.0,1,1,,,,"LINESTRING (112.7304908 -7.3352551, 112.7304811 -7.3352472)"
6722346454,6722346452,0,469305740,Gang Buntu,living_street,False,False,2.158,0.4,20,10.0,500.0,1,1,,,,"LINESTRING (112.7305097 -7.3352599, 112.7305288 -7.3352641)"
6722346454,6722346453,0,469305740,Gang Buntu,living_street,False,True,2.152,0.4,20,10.0,500.0,1,1,,,,"LINESTRING (112.7305097 -7.3352599, 112.7304908 -7.3352551)"
6722346455,4636658042,0,469305740,Gang Buntu,living_street,False,False,3.501,0.6,20,10.0,500.0,1,1,,,,"LINESTRING (112.7305352 -7.3352672, 112.7305662 -7.335274)"
6722346455,6722346452,0,469305740,Gang Buntu,living_street,False,True,0.785,0.1,20,10.0,500.0,1,1,,,,"LINESTRING (112.7305352 -7.3352672, 112.7305288 -7.3352641)"
6722346456,1719641682,0,470920438,Jalan Siwalankerto Tengah,living_street,False,False,4.322,0.8,20,25.0,2000.0,1,4,,,,"LINESTRING (112.7308376 -7.3346427, 112.7308607 -7.3346113)"
6722346456,1719641692,0,470920438,Jalan Siwalankerto Tengah,living_street,False,True,18.483,3.3,20,25.0,2000.0,1,4,,,,"LINESTRING (112.7308376 -7.3346427, 112.7307621 -7.3347911)"
6722346457,1719641852,0,159882783,Jalan Siwalankerto V,residential,False,False,41.812,5.0,30,25.0,2000.0,1,4,,,,"LINESTRING (112.733069 -7.3368233, 112.7327435 -7.3366305)"
6722346457,9186981526,0,159882783,Jalan Siwalankerto V,residential,False,True,8.564,1.0,30,25.0,2000.0,1,4,,,,"LINESTRING (112.733069 -7.3368233, 112.7331362 -7.3368619)"
6722346458,9186981524,0,159882783,Jalan Siwalankerto V,residential,False,False,1.588,0.2,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7347203 -7.3374146, 112.734718 -7.3374005)"
6722346458,9186637039,0,159882783,Jalan Siwalankerto V,residential,False,True,1.858,0.2,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7347203 -7.3374146, 112.7347209 -7.3374313)"
6722346459,6722346461,0,159882783,Jalan Siwalankerto V,residential,False,False,4.365,0.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7345685 -7.3384536, 112.7345525 -7.3384177)"
6722346459,1719641997,0,159882783,Jalan Siwalankerto V,residential,False,True,8.754,1.1,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7345685 -7.3384536, 112.7346113 -7.3385199)"
6722346460,1719641974,0,159882783,Jalan Siwalankerto V,residential,False,False,3.547,0.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7345464 -7.3383804, 112.7345464 -7.3383485)"
6722346460,6722346461,0,159882783,Jalan Siwalankerto V,residential,False,True,4.202,0.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7345464 -7.3383804, 112.7345525 -7.3384177)"
6722346461,6722346460,0,159882783,Jalan Siwalankerto V,residential,False,False,4.202,0.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7345525 -7.3384177, 112.7345464 -7.3383804)"
6722346461,6722346459,0,159882783,Jalan Siwalankerto V,residential,False,True,4.365,0.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7345525 -7.3384177, 112.7345685 -7.3384536)"
6722346462,6722346463,0,159882740,Jalan Siwalankerto Tengah,residential,False,False,3.693,0.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7361092 -7.337484, 112.7360787 -7.3374977)"
6722346462,5651342559,0,159882740,Jalan Siwalankerto Tengah,residential,False,True,3.153,0.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7361092 -7.337484, 112.7361351 -7.337472)"
6722346463,5608705173,0,159882740,Jalan Siwalankerto Tengah,residential,False,False,5.765,0.7,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7360787 -7.3374977, 112.7360284 -7.3375118)"
6722346463,6722346462,0,159882740,Jalan Siwalankerto Tengah,residential,False,True,3.693,0.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7360787 -7.3374977, 112.7361092 -7.337484)"
6722346464,4636658487,0,469305826,Jalan Siwalankerto Timur II,residential,False,False,1.627,0.2,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7360542 -7.3379375, 112.7360532 -7.3379521)"
6722346464,5639045732,0,469305826,Jalan Siwalankerto Timur II,residential,False,True,1.367,0.2,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7360542 -7.3379375, 112.7360603 -7.3379268)"
6722346465,6722346466,0,587072762,,service,True,False,3.145,0.4,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7375458 -7.3352699, 112.7375555 -7.3352965)"
6722346466,6722346472,0,587072762,,service,True,False,3.787,0.5,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7375555 -7.3352965, 112.7375752 -7.3353244)"
6722346467,6722346468,0,159882687,,residential,False,False,3.684,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7375585 -7.3354973, 112.7375378 -7.3355233)"
6722346467,9186740646,0,159882687,,residential,False,True,2.617,0.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7375585 -7.3354973, 112.737576 -7.3354814)"
6722346468,9186740647,0,159882687,,residential,False,False,6.292,0.8,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7375378 -7.3355233, 112.7375109 -7.3355732)"
6722346468,6722346467,0,159882687,,residential,False,True,3.684,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7375378 -7.3355233, 112.7375585 -7.3354973)"
6722346469,9186740648,0,159882687,,residential,False,False,25.25,3.0,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7374573 -7.3356829, 112.7373614 -7.3358891)"
6722346469,9186740647,0,159882687,,residential,False,True,13.555,1.6,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7374573 -7.3356829, 112.7375109 -7.3355732)"
6722346470,1719641870,0,159882687,,residential,False,False,77.847,9.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7372743 -7.3360933, 112.7370224 -7.3367473)"
6722346470,9702305063,0,159882687,,residential,False,True,16.076,1.9,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7372743 -7.3360933, 112.737327 -7.3359585)"
6722346471,1719641752,0,159882649,Jalan Siwalankerto V D,residential,False,False,8.031,1.0,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7376691 -7.335447, 112.7375993 -7.3354676)"
6722346471,4188794757,0,159882649,Jalan Siwalankerto V D,residential,False,True,30.755,3.7,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7376691 -7.335447, 112.7379424 -7.335392)"
6722346472,6726359616,0,587072762,,service,True,False,4.666,0.6,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7375752 -7.3353244, 112.7376036 -7.3353555)"
6722346473,5608388721,0,587072762,,service,True,False,1.302,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7372773 -7.3337346, 112.7372789 -7.3337462)"
6722346474,6722346475,0,587072762,,service,True,False,0.865,0.1,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7372815 -7.3337165, 112.7372783 -7.3337236)"
6722346475,6722346473,0,587072762,,service,True,False,1.228,0.1,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7372783 -7.3337236, 112.7372773 -7.3337346)"
6722346476,6722346474,0,587072762,,service,True,False,0.76,0.1,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7372863 -7.3337116, 112.7372815 -7.3337165)"
6722346477,6722346479,0,731828346,,service,True,False,1.532,0.2,30,20.0,1500.0,1,2.75,,,,"LINESTRING (112.7381644 -7.3335357, 112.7381507 -7.3335334)"
